repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,signature,parse_failure_reason
1,bipartite,Bipartite,34,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,35,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9), (0,6), (1,7), (2,8), (3,9)])",True,True,"10|0-5,0-6,1-6,1-7,2-7,2-8,3-8,3-9,4-9",
1,bipartite,Bipartite,36,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9), (0,6), (1,7), (2,8), (3,9), (1,5), (2,6), (3,7), (4,8)])",True,True,"10|0-5,0-6,1-5,1-6,1-7,2-6,2-7,2-8,3-7,3-8,3-9,4-8,4-9",
1,bipartite,Bipartite,37,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,38,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9), (0,6), (1,7), (2,8), (3,9), (4,5)])",True,True,"10|0-5,0-6,1-6,1-7,2-7,2-8,3-8,3-9,4-5,4-9",
1,bipartite,Bipartite,39,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,40,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,41,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,42,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,43,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,44,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,45,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,46,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,47,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,48,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,49,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,50,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,51,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,52,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,53,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,54,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,55,"(10, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 9), 
      (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), 
      (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), 
      (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), 
      (4, 5)",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,56,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,57,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,58,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,59,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,60,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9), (0,6), (1,7), (2,8), (3,9), (4,5)])",True,True,"10|0-5,0-6,1-6,1-7,2-7,2-8,3-8,3-9,4-5,4-9",
1,bipartite,Bipartite,61,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,62,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,63,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,64,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,65,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,66,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,67,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9), (0, 6), (1, 7), (2, 8), (3, 9)])",True,True,"10|0-5,0-6,1-6,1-7,2-7,2-8,3-8,3-9,4-9",
1,bipartite,Bipartite,68,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,69,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,70,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,71,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,72,"(10, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (4, 5), (4, 6), (4, 7), (4, 8), (4",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,73,"(10, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (4, 5), (4, 6), (4, 7), (4, 8), (4",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,74,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9), (0,6), (1,7), (2,8), (3,9), (4,5), (5,1), (6,2), (7,3), (8,4), (9,0)])",True,True,"10|0-5,0-6,0-9,1-5,1-6,1-7,2-6,2-7,2-8,3-7,3-8,3-9,4-5,4-8,4-9",
1,bipartite,Bipartite,75,"(10, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (4, 5), (4, 6), (4, 7), (4, 8), (4",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,76,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,77,LLM_ERROR: The read operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
1,bipartite,Bipartite,78,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,bipartite,Bipartite,79,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,bipartite,Bipartite,80,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,81,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,82,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,83,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,84,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,85,"(10, [(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 8), (3, 7), (3, 9), (4, 8), (4, 9)])",True,True,"10|0-5,0-6,1-5,1-7,2-6,2-8,3-7,3-9,4-8,4-9",
1,bipartite,Bipartite,86,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,87,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,88,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,89,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,90,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,91,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9),
      (1,5), (1,6), (1,7), (1,8), (1,9),
      (2,5), (2,6), (2,7), (2,8), (2,9),
      (3,5), (3,6), (3,7), (3,8), (3,9),
      (4,5), (4,6), (4,7), (4,8), (4",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,92,"(10, [(0,5), (0,6), (1,7), (2,8), (2,9), (3,5), (3,7), (4,6), (4,8)])",True,True,"10|0-5,0-6,1-7,2-8,2-9,3-5,3-7,4-6,4-8",
1,bipartite,Bipartite,93,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,94,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,95,"(10, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,96,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9)])",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,97,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,98,"(10, [(0,5), (0,6), (0,7), (0,8), (0,9), 
      (1,5), (1,6), (1,7), (1,8), (1,9), 
      (2,5), (2,6), (2,7), (2,8), (2,9), 
      (3,5), (3,6), (3,7), (3,8), (3,9), 
      (4,5), (4,6), (4,7), (4,8)",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,bipartite,Bipartite,99,"(10, [(0,5), (1,6), (2,7), (3,8), (4,9)])",True,True,"10|0-5,1-6,2-7,3-8,4-9",
1,bipartite,Bipartite,100,"(10, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (4, 5), (4, 6), (4, 7), (4, 8), (4",True,True,"10|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,k_coloring,k-coloring,1,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (1,11), (2,",True,False,,
1,k_coloring,k-coloring,2,"(15, [(0,5), (0,6), (0,10), (0,11), (1,7), (1,8), (1,11), (1,12), 
(2,8), (2,9), (2,12), (2,13), (3,9), (3,10), (3,13), (3,14), 
(4,10), (4,11), (4,14), (4,5), (5,10), (6,11), (7,12), (8,13), 
(9,14),",True,True,"15|0-5,0-6,0-10,0-11,1-7,1-8,1-11,1-12,2-8,2-9,2-12,2-13,3-9,3-10,3-13,3-14,4-5,4-10,4-11,4-14,5-10,5-11,5-12,6-11,6-12,6-13,7-12,7-13,7-14,8-13,8-14,9-14",
1,k_coloring,k-coloring,3,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (5,10), (5,11), (5,",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,5-11,5-12,5-13,5-14,6-10,6-11",
1,k_coloring,k-coloring,4,"(15, [(0,5), (0,6), (1,5), (1,6), (2,7), (2,8), (3,7), (3,8), (4,9), (4,10), (5,10), (5,11), (6,10), (6,11), (7,12), (7,13), (8,12), (8,13), (9,14), (0,11), (1,10), (2,9), (3,14), (4,13), (0,12), (1,1",True,False,,
1,k_coloring,k-coloring,5,"First, let's partition the 15 nodes into 3 equal groups, each of different colors. So, 5 nodes will be of color 1, another 5 of color 2, and the last 5 of color 3.

For the first 5 nodes (0 to 4, say)",False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
1,k_coloring,k-coloring,6,"(15, [(0,5), (0,6), (0,7), (0,8), (1,6), (1,7), (1,8), (2,6), (2,7), (2,8), (3,6), (3,7), (3,8), (4,6), (4,7), (4,8), (5,10), (5,11), (5,12), (5,13), (6,11), (6,12), (6,13), (7,11), (7,12), (7,13), (8",True,True,"15|0-5,0-6,0-7,0-8,1-6,1-7,1-8,2-6,2-7,2-8,3-6,3-7,3-8,4-6,4-7,4-8,5-10,5-11,5-12,5-13,6-11,6-12,6-13,7-11,7-12,7-13,8-11,8-12,8-13,9-10,9-11,9-12",
1,k_coloring,k-coloring,7,"(15, [(0,1), (0,2), (0,4), (1,5), (1,6), (1,8), (2,6), (2,7), (2,9), (3,5), (3,6), (3,10), (4,5), (4,7), (4,10), (5,11), (5,12), (6,11), (6,12), (7,10), (7,11), (8,10), (8,11), (9,10), (9,11), (7,12),",True,False,,
1,k_coloring,k-coloring,8,"(15, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 5), (1, 6), (1, 7), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (2, 5), (2, 6), (2, 8), (2, 9), (2, 10),",True,True,"15|0-5,0-6,0-7,0-8,0-10,0-11,0-12,0-13,0-14,1-5,1-6,1-7,1-9,1-10,1-11,1-12,1-13,1-14,2-5,2-6,2-8,2-9,2-10,2-11,2-12,2-13,2-14,3-5,3-7,3-8,3-9,5-10",
1,k_coloring,k-coloring,9,"(15, [(0,5), (0,6), (0,7), (1,6), (1,7), (1,8), (2,7), (2,8), (2,9), (3,8), (3,9), (3,10), (4,9), (4,10), (4,5), (0,11), (0,12), (0,13), (1,12), (1,13), (1,14), (2,13), (2,14), (2,11), (3,14), (3,11),",True,True,"15|0-5,0-6,0-7,0-11,0-12,0-13,1-6,1-7,1-8,1-12,1-13,1-14,2-7,2-8,2-9,2-11,2-13,2-14,3-8,3-9,3-10,3-11,3-12,3-14,4-5,4-9,4-10,4-11,4-12,4-13,5-14,6-14",
1,k_coloring,k-coloring,10,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (1,11), (2,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,1-5,1-6,1-7,1-8,1-9,1-11,2-5,2-6,2-7,2-8,2-9,2-12,3-5,3-6,3-7,3-8,3-9,3-13,4-5,4-6,4-7,4-8,4-9,4-14,5-11,6-10",
1,k_coloring,k-coloring,11,"(15, [
(0,5), (0,6), (0,7), (0,8), 
(1,5), (1,6), (1,7), (1,8), 
(2,5), (2,6), (2,7), (2,9), 
(3,5), (3,6), (3,8), (3,9), 
(4,6), (4,7), (4,8), (4,9), 

(0,10), (0,11), 
(1,10), (1,11), 
(2,10), (2,12",True,True,"15|0-5,0-6,0-7,0-8,0-10,0-11,1-5,1-6,1-7,1-8,1-10,1-11,2-5,2-6,2-7,2-9,2-10,2-12,3-5,3-6,3-8,3-9,3-11,3-12,4-6,4-7,4-8,4-9,4-10,4-12,5-6,10-11",
1,k_coloring,k-coloring,12,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (0,11), (1,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,2-10,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-13,6-14",
1,k_coloring,k-coloring,13,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (10,0), (10,1), (10",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,2-10,3-5,3-6,3-7,3-8,3-9,3-10,4-5,4-6,4-7,4-8,4-9,4-10",
1,k_coloring,k-coloring,14,"(15, [
(0,5),(0,6),(0,7),(0,8),(0,9),
(1,5),(1,6),(1,7),(1,8),(1,9),
(2,5),(2,6),(2,7),(2,8),(2,9),
(3,5),(3,6),(3,7),(3,8),(3,9),
(4,5),(4,6),(4,7),(4,8),(4,9),
(0,10),(0,11),(1,12),(2,13),(3,14)
])",True,False,,
1,k_coloring,k-coloring,15,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (0,10), (0,11), (0,12), (0,13), (0,14), (1,10), (1,11), (1,12), (1,13), (1,14), (5,10), (5,11), (5,12), (5,13), (5,14), (6,1",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,2-7,3-8,5-10,5-11,5-12,5-13,5-14,6-10,6-11,6-12,6-13,6-14",
1,k_coloring,k-coloring,16,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (10,0), (10,1), (10",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,1-5,1-6,1-7,1-8,1-9,1-10,2-5,2-6,2-7,2-8,2-9,2-10,3-5,3-6,3-7,3-8,3-9,3-10,4-5,4-6,4-7,4-8,4-9,5-11,6-12,7-13",
